number,value,datetime_start,datetime_complete,duration,params_crossover_name,params_crossover_probability,params_elitism_rate,params_mutation_name,params_mutation_probability,params_selection_type,params_vehicle_construction,system_attrs_grid_id,system_attrs_search_space,state
352,28451.19,2026-06-03 05:22:00.924259,2026-06-03 05:22:10.945197,0 days 00:00:10.020938,CXCrossover,0.90,0.20,SwapMutation,0.10,binary_tournament,random,352,"{'crossover_name': ['PMXCrossover', 'CXCrossover', 'OXCrossover'], 'crossover_probability': [0.75, 0.8, 0.85, 0.9], 'elitism_rate': [0.1, 0.2], 'mutation_name': ['InsertMutation', 'SwapMutation'], 'mutation_probability': [0.01, 0.05, 0.1], 'selection_type': ['binary_tournament', 'roulette_wheel'], 'vehicle_construction': ['random', 'bellman_split']}",COMPLETE
353,24687.97,2026-06-03 05:22:10.945516,2026-06-03 05:22:47.008412,0 days 00:00:36.062896,PMXCrossover,0.75,0.20,InsertMutation,0.05,binary_tournament,bellman_split,353,"{'crossover_name': ['PMXCrossover', 'CXCrossover', 'OXCrossover'], 'crossover_probability': [0.75, 0.8, 0.85, 0.9], 'elitism_rate': [0.1, 0.2], 'mutation_name': ['InsertMutation', 'SwapMutation'], 'mutation_probability': [0.01, 0.05, 0.1], 'selection_type': ['binary_tournament', 'roulette_wheel'], 'vehicle_construction': ['random', 'bellman_split']}",COMPLETE
354,24733.29,2026-06-03 05:22:47.008709,2026-06-03 05:24:02.007475,0 days 00:01:14.998766,OXCrossover,0.80,0.20,SwapMutation,0.05,roulette_wheel,bellman_split,354,"{'crossover_name': ['PMXCrossover', 'CXCrossover', 'OXCrossover'], 'crossover_probability': [0.75, 0.8, 0.85, 0.9], 'elitism_rate': [0.1, 0.2], 'mutation_name': ['InsertMutation', 'SwapMutation'], 'mutation_probability': [0.01, 0.05, 0.1], 'selection_type': ['binary_tournament', 'roulette_wheel'], 'vehicle_construction': ['random', 'bellman_split']}",COMPLETE
355,25420.94,2026-06-03 05:24:02.007776,2026-06-03 05:24:58.996430,0 days 00:00:56.988654,OXCrossover,0.80,0.10,SwapMutation,0.10,binary_tournament,bellman_split,355,"{'crossover_name': ['PMXCrossover', 'CXCrossover', 'OXCrossover'], 'crossover_probability': [0.75, 0.8, 0.85, 0.9], 'elitism_rate': [0.1, 0.2], 'mutation_name': ['InsertMutation', 'SwapMutation'], 'mutation_probability': [0.01, 0.05, 0.1], 'selection_type': ['binary_tournament', 'roulette_wheel'], 'vehicle_construction': ['random', 'bellman_split']}",COMPLETE
356,25585.37,2026-06-03 05:24:58.996756,2026-06-03 05:25:12.469340,0 days 00:00:13.472584,OXCrossover,0.80,0.20,InsertMutation,0.05,binary_tournament,random,356,"{'crossover_name': ['PMXCrossover', 'CXCrossover', 'OXCrossover'], 'crossover_probability': [0.75, 0.8, 0.85, 0.9], 'elitism_rate': [0.1, 0.2], 'mutation_name': ['InsertMutation', 'SwapMutation'], 'mutation_probability': [0.01, 0.05, 0.1], 'selection_type': ['binary_tournament', 'roulette_wheel'], 'vehicle_construction': ['random', 'bellman_split']}",COMPLETE
357,27877.13,2026-06-03 05:25:12.469763,2026-06-03 05:26:07.157971,0 days 00:00:54.688208,CXCrossover,0.85,0.10,SwapMutation,0.10,binary_tournament,bellman_split,357,"{'crossover_name': ['PMXCrossover', 'CXCrossover', 'OXCrossover'], 'crossover_probability': [0.75, 0.8, 0.85, 0.9], 'elitism_rate': [0.1, 0.2], 'mutation_name': ['InsertMutation', 'SwapMutation'], 'mutation_probability': [0.01, 0.05, 0.1], 'selection_type': ['binary_tournament', 'roulette_wheel'], 'vehicle_construction': ['random', 'bellman_split']}",COMPLETE
358,25920.24,2026-06-03 05:26:07.158304,2026-06-03 05:26:21.846239,0 days 00:00:14.687935,OXCrossover,0.90,0.10,SwapMutation,0.10,binary_tournament,random,358,"{'crossover_name': ['PMXCrossover', 'CXCrossover', 'OXCrossover'], 'crossover_probability': [0.75, 0.8, 0.85, 0.9], 'elitism_rate': [0.1, 0.2], 'mutation_name': ['InsertMutation', 'SwapMutation'], 'mutation_probability': [0.01, 0.05, 0.1], 'selection_type': ['binary_tournament', 'roulette_wheel'], 'vehicle_construction': ['random', 'bellman_split']}",COMPLETE
359,28918.73,2026-06-03 05:26:21.846674,2026-06-03 05:27:09.931977,0 days 00:00:48.085303,CXCrossover,0.75,0.20,InsertMutation,0.01,binary_tournament,bellman_split,359,"{'crossover_name': ['PMXCrossover', 'CXCrossover', 'OXCrossover'], 'crossover_probability': [0.75, 0.8, 0.85, 0.9], 'elitism_rate': [0.1, 0.2], 'mutation_name': ['InsertMutation', 'SwapMutation'], 'mutation_probability': [0.01, 0.05, 0.1], 'selection_type': ['binary_tournament', 'roulette_wheel'], 'vehicle_construction': ['random', 'bellman_split']}",COMPLETE
360,25255.12,2026-06-03 05:27:09.932306,2026-06-03 05:28:25.359085,0 days 00:01:15.426779,PMXCrossover,0.75,0.20,InsertMutation,0.01,roulette_wheel,bellman_split,360,"{'crossover_name': ['PMXCrossover', 'CXCrossover', 'OXCrossover'], 'crossover_probability': [0.75, 0.8, 0.85, 0.9], 'elitism_rate': [0.1, 0.2], 'mutation_name': ['InsertMutation', 'SwapMutation'], 'mutation_probability': [0.01, 0.05, 0.1], 'selection_type': ['binary_tournament', 'roulette_wheel'], 'vehicle_construction': ['random', 'bellman_split']}",COMPLETE
361,24493.13,2026-06-03 05:28:25.359426,2026-06-03 05:29:20.217197,0 days 00:00:54.857771,OXCrossover,0.80,0.10,SwapMutation,0.05,binary_tournament,bellman_split,361,"{'crossover_name': ['PMXCrossover', 'CXCrossover', 'OXCrossover'], 'crossover_probability': [0.75, 0.8, 0.85, 0.9], 'elitism_rate': [0.1, 0.2], 'mutation_name': ['InsertMutation', 'SwapMutation'], 'mutation_probability': [0.01, 0.05, 0.1], 'selection_type': ['binary_tournament', 'roulette_wheel'], 'vehicle_construction': ['random', 'bellman_split']}",COMPLETE
362,23612.44,2026-06-03 05:29:20.217525,2026-06-03 05:30:10.058236,0 days 00:00:49.840711,OXCrossover,0.75,0.10,InsertMutation,0.05,binary_tournament,bellman_split,362,"{'crossover_name': ['PMXCrossover', 'CXCrossover', 'OXCrossover'], 'crossover_probability': [0.75, 0.8, 0.85, 0.9], 'elitism_rate': [0.1, 0.2], 'mutation_name': ['InsertMutation', 'SwapMutation'], 'mutation_probability': [0.01, 0.05, 0.1], 'selection_type': ['binary_tournament', 'roulette_wheel'], 'vehicle_construction': ['random', 'bellman_split']}",COMPLETE
363,26140.93,2026-06-03 05:30:10.058541,2026-06-03 05:30:17.408484,0 days 00:00:07.349943,PMXCrossover,0.90,0.10,SwapMutation,0.01,binary_tournament,random,363,"{'crossover_name': ['PMXCrossover', 'CXCrossover', 'OXCrossover'], 'crossover_probability': [0.75, 0.8, 0.85, 0.9], 'elitism_rate': [0.1, 0.2], 'mutation_name': ['InsertMutation', 'SwapMutation'], 'mutation_probability': [0.01, 0.05, 0.1], 'selection_type': ['binary_tournament', 'roulette_wheel'], 'vehicle_construction': ['random', 'bellman_split']}",COMPLETE
364,24452.80,2026-06-03 05:30:17.408829,2026-06-03 05:31:09.740728,0 days 00:00:52.331899,OXCrossover,0.80,0.10,SwapMutation,0.01,binary_tournament,bellman_split,364,"{'crossover_name': ['PMXCrossover', 'CXCrossover', 'OXCrossover'], 'crossover_probability': [0.75, 0.8, 0.85, 0.9], 'elitism_rate': [0.1, 0.2], 'mutation_name': ['InsertMutation', 'SwapMutation'], 'mutation_probability': [0.01, 0.05, 0.1], 'selection_type': ['binary_tournament', 'roulette_wheel'], 'vehicle_construction': ['random', 'bellman_split']}",COMPLETE
365,23854.45,2026-06-03 05:31:09.741156,2026-06-03 05:32:01.962287,0 days 00:00:52.221131,OXCrossover,0.80,0.20,InsertMutation,0.01,binary_tournament,bellman_split,365,"{'crossover_name': ['PMXCrossover', 'CXCrossover', 'OXCrossover'], 'crossover_probability': [0.75, 0.8, 0.85, 0.9], 'elitism_rate': [0.1, 0.2], 'mutation_name': ['InsertMutation', 'SwapMutation'], 'mutation_probability': [0.01, 0.05, 0.1], 'selection_type': ['binary_tournament', 'roulette_wheel'], 'vehicle_construction': ['random', 'bellman_split']}",COMPLETE
366,26755.28,2026-06-03 05:32:01.962710,2026-06-03 05:32:44.225367,0 days 00:00:42.262657,PMXCrossover,0.85,0.20,SwapMutation,0.05,roulette_wheel,random,366,"{'crossover_name': ['PMXCrossover', 'CXCrossover', 'OXCrossover'], 'crossover_probability': [0.75, 0.8, 0.85, 0.9], 'elitism_rate': [0.1, 0.2], 'mutation_name': ['InsertMutation', 'SwapMutation'], 'mutation_probability': [0.01, 0.05, 0.1], 'selection_type': ['binary_tournament', 'roulette_wheel'], 'vehicle_construction': ['random', 'bellman_split']}",COMPLETE
367,28775.15,2026-06-03 05:32:44.225691,2026-06-03 05:32:56.366270,0 days 00:00:12.140579,CXCrossover,0.75,0.10,SwapMutation,0.10,binary_tournament,random,367,"{'crossover_name': ['PMXCrossover', 'CXCrossover', 'OXCrossover'], 'crossover_probability': [0.75, 0.8, 0.85, 0.9], 'elitism_rate': [0.1, 0.2], 'mutation_name': ['InsertMutation', 'SwapMutation'], 'mutation_probability': [0.01, 0.05, 0.1], 'selection_type': ['binary_tournament', 'roulette_wheel'], 'vehicle_construction': ['random', 'bellman_split']}",COMPLETE
368,27515.67,2026-06-03 05:32:56.366591,2026-06-03 05:33:03.990875,0 days 00:00:07.624284,PMXCrossover,0.85,0.10,InsertMutation,0.10,binary_tournament,random,368,"{'crossover_name': ['PMXCrossover', 'CXCrossover', 'OXCrossover'], 'crossover_probability': [0.75, 0.8, 0.85, 0.9], 'elitism_rate': [0.1, 0.2], 'mutation_name': ['InsertMutation', 'SwapMutation'], 'mutation_probability': [0.01, 0.05, 0.1], 'selection_type': ['binary_tournament', 'roulette_wheel'], 'vehicle_construction': ['random', 'bellman_split']}",COMPLETE
369,26075.04,2026-06-03 05:33:03.991311,2026-06-03 05:33:46.041505,0 days 00:00:42.050194,OXCrossover,0.80,0.20,InsertMutation,0.05,roulette_wheel,random,369,"{'crossover_name': ['PMXCrossover', 'CXCrossover', 'OXCrossover'], 'crossover_probability': [0.75, 0.8, 0.85, 0.9], 'elitism_rate': [0.1, 0.2], 'mutation_name': ['InsertMutation', 'SwapMutation'], 'mutation_probability': [0.01, 0.05, 0.1], 'selection_type': ['binary_tournament', 'roulette_wheel'], 'vehicle_construction': ['random', 'bellman_split']}",COMPLETE
370,25527.72,2026-06-03 05:33:46.041826,2026-06-03 05:34:26.563417,0 days 00:00:40.521591,OXCrossover,0.80,0.20,InsertMutation,0.01,roulette_wheel,random,370,"{'crossover_name': ['PMXCrossover', 'CXCrossover', 'OXCrossover'], 'crossover_probability': [0.75, 0.8, 0.85, 0.9], 'elitism_rate': [0.1, 0.2], 'mutation_name': ['InsertMutation', 'SwapMutation'], 'mutation_probability': [0.01, 0.05, 0.1], 'selection_type': ['binary_tournament', 'roulette_wheel'], 'vehicle_construction': ['random', 'bellman_split']}",COMPLETE
371,26657.89,2026-06-03 05:34:26.563748,2026-06-03 05:34:39.201824,0 days 00:00:12.638076,OXCrossover,0.80,0.20,InsertMutation,0.10,binary_tournament,random,371,"{'crossover_name': ['PMXCrossover', 'CXCrossover', 'OXCrossover'], 'crossover_probability': [0.75, 0.8, 0.85, 0.9], 'elitism_rate': [0.1, 0.2], 'mutation_name': ['InsertMutation', 'SwapMutation'], 'mutation_probability': [0.01, 0.05, 0.1], 'selection_type': ['binary_tournament', 'roulette_wheel'], 'vehicle_construction': ['random', 'bellman_split']}",COMPLETE
372,26246.22,2026-06-03 05:34:39.202130,2026-06-03 05:36:03.857593,0 days 00:01:24.655463,CXCrossover,0.75,0.10,SwapMutation,0.10,roulette_wheel,bellman_split,372,"{'crossover_name': ['PMXCrossover', 'CXCrossover', 'OXCrossover'], 'crossover_probability': [0.75, 0.8, 0.85, 0.9], 'elitism_rate': [0.1, 0.2], 'mutation_name': ['InsertMutation', 'SwapMutation'], 'mutation_probability': [0.01, 0.05, 0.1], 'selection_type': ['binary_tournament', 'roulette_wheel'], 'vehicle_construction': ['random', 'bellman_split']}",COMPLETE
373,24423.76,2026-06-03 05:36:03.858042,2026-06-03 05:36:17.074368,0 days 00:00:13.216326,OXCrossover,0.85,0.20,InsertMutation,0.10,binary_tournament,random,373,"{'crossover_name': ['PMXCrossover', 'CXCrossover', 'OXCrossover'], 'crossover_probability': [0.75, 0.8, 0.85, 0.9], 'elitism_rate': [0.1, 0.2], 'mutation_name': ['InsertMutation', 'SwapMutation'], 'mutation_probability': [0.01, 0.05, 0.1], 'selection_type': ['binary_tournament', 'roulette_wheel'], 'vehicle_construction': ['random', 'bellman_split']}",COMPLETE
374,26265.36,2026-06-03 05:36:17.074697,2026-06-03 05:37:11.550928,0 days 00:00:54.476231,PMXCrossover,0.90,0.20,SwapMutation,0.10,binary_tournament,bellman_split,374,"{'crossover_name': ['PMXCrossover', 'CXCrossover', 'OXCrossover'], 'crossover_probability': [0.75, 0.8, 0.85, 0.9], 'elitism_rate': [0.1, 0.2], 'mutation_name': ['InsertMutation', 'SwapMutation'], 'mutation_probability': [0.01, 0.05, 0.1], 'selection_type': ['binary_tournament', 'roulette_wheel'], 'vehicle_construction': ['random', 'bellman_split']}",COMPLETE
375,26901.82,2026-06-03 05:37:11.551337,2026-06-03 05:37:55.491792,0 days 00:00:43.940455,CXCrossover,0.75,0.10,SwapMutation,0.10,roulette_wheel,random,375,"{'crossover_name': ['PMXCrossover', 'CXCrossover', 'OXCrossover'], 'crossover_probability': [0.75, 0.8, 0.85, 0.9], 'elitism_rate': [0.1, 0.2], 'mutation_name': ['InsertMutation', 'SwapMutation'], 'mutation_probability': [0.01, 0.05, 0.1], 'selection_type': ['binary_tournament', 'roulette_wheel'], 'vehicle_construction': ['random', 'bellman_split']}",COMPLETE
376,24556.16,2026-06-03 05:37:55.492230,2026-06-03 05:39:35.671251,0 days 00:01:40.179021,OXCrossover,0.90,0.10,InsertMutation,0.01,roulette_wheel,bellman_split,376,"{'crossover_name': ['PMXCrossover', 'CXCrossover', 'OXCrossover'], 'crossover_probability': [0.75, 0.8, 0.85, 0.9], 'elitism_rate': [0.1, 0.2], 'mutation_name': ['InsertMutation', 'SwapMutation'], 'mutation_probability': [0.01, 0.05, 0.1], 'selection_type': ['binary_tournament', 'roulette_wheel'], 'vehicle_construction': ['random', 'bellman_split']}",COMPLETE
377,30164.61,2026-06-03 05:39:35.671586,2026-06-03 05:39:44.356693,0 days 00:00:08.685107,CXCrossover,0.75,0.10,SwapMutation,0.01,binary_tournament,random,377,"{'crossover_name': ['PMXCrossover', 'CXCrossover', 'OXCrossover'], 'crossover_probability': [0.75, 0.8, 0.85, 0.9], 'elitism_rate': [0.1, 0.2], 'mutation_name': ['InsertMutation', 'SwapMutation'], 'mutation_probability': [0.01, 0.05, 0.1], 'selection_type': ['binary_tournament', 'roulette_wheel'], 'vehicle_construction': ['random', 'bellman_split']}",COMPLETE
378,27673.72,2026-06-03 05:39:44.357001,2026-06-03 05:40:21.038008,0 days 00:00:36.681007,CXCrossover,0.75,0.20,SwapMutation,0.05,roulette_wheel,random,378,"{'crossover_name': ['PMXCrossover', 'CXCrossover', 'OXCrossover'], 'crossover_probability': [0.75, 0.8, 0.85, 0.9], 'elitism_rate': [0.1, 0.2], 'mutation_name': ['InsertMutation', 'SwapMutation'], 'mutation_probability': [0.01, 0.05, 0.1], 'selection_type': ['binary_tournament', 'roulette_wheel'], 'vehicle_construction': ['random', 'bellman_split']}",COMPLETE
379,27299.24,2026-06-03 05:40:21.038302,2026-06-03 05:41:31.687383,0 days 00:01:10.649081,CXCrossover,0.80,0.10,SwapMutation,0.05,roulette_wheel,bellman_split,379,"{'crossover_name': ['PMXCrossover', 'CXCrossover', 'OXCrossover'], 'crossover_probability': [0.75, 0.8, 0.85, 0.9], 'elitism_rate': [0.1, 0.2], 'mutation_name': ['InsertMutation', 'SwapMutation'], 'mutation_probability': [0.01, 0.05, 0.1], 'selection_type': ['binary_tournament', 'roulette_wheel'], 'vehicle_construction': ['random', 'bellman_split']}",COMPLETE
380,26273.22,2026-06-03 05:41:31.687679,2026-06-03 05:42:40.453286,0 days 00:01:08.765607,PMXCrossover,0.80,0.10,SwapMutation,0.05,roulette_wheel,bellman_split,380,"{'crossover_name': ['PMXCrossover', 'CXCrossover', 'OXCrossover'], 'crossover_probability': [0.75, 0.8, 0.85, 0.9], 'elitism_rate': [0.1, 0.2], 'mutation_name': ['InsertMutation', 'SwapMutation'], 'mutation_probability': [0.01, 0.05, 0.1], 'selection_type': ['binary_tournament', 'roulette_wheel'], 'vehicle_construction': ['random', 'bellman_split']}",COMPLETE
381,28768.72,2026-06-03 05:42:40.453613,2026-06-03 05:42:45.770372,0 days 00:00:05.316759,PMXCrossover,0.75,0.20,InsertMutation,0.01,binary_tournament,random,381,"{'crossover_name': ['PMXCrossover', 'CXCrossover', 'OXCrossover'], 'crossover_probability': [0.75, 0.8, 0.85, 0.9], 'elitism_rate': [0.1, 0.2], 'mutation_name': ['InsertMutation', 'SwapMutation'], 'mutation_probability': [0.01, 0.05, 0.1], 'selection_type': ['binary_tournament', 'roulette_wheel'], 'vehicle_construction': ['random', 'bellman_split']}",COMPLETE
